location,industry,fuels_consumed,date,value
tas,Commercial_services,Solarenergy,2006-07,0
tas,Commercial_services,Electricity,2006-07,6.8
tas,Electricity_gas_water_serv,Electricity,2006-07,2.6
tas,Electricity_gas_water_serv,Naturalgas,2006-07,9.7
tas,Electricity_gas_water_serv,Diesel,2006-07,0.2
tas,Residential,Electricity,2006-07,8
tas,Residential,Solarenergy,2006-07,0
tas,Residential,Naturalgas,2006-07,0
tas,Residential,Diesel,2006-07,0
tas,Residential,LPG,2006-07,0.3
tas,Manufacturing,Electricity,2006-07,24.4
tas,Manufacturing,Naturalgas,2006-07,1
tas,Manufacturing,Diesel,2006-07,0.2
tas,Manufacturing,LPG,2006-07,0.4
tas,Mining,Diesel,2006-07,1.2
tas,Agriculture,Electricity,2006-07,0.5
tas,Agriculture,Diesel,2006-07,3
tas,Agriculture,LPG,2006-07,0
tas,Construction,Diesel,2007-08,1.6
tas,Transport_postal,Diesel,2007-08,10.9
tas,Transport_postal,LPG,2007-08,0.4
tas,Commercial_services,Diesel,2007-08,0.9
tas,Commercial_services,LPG,2007-08,0.1
tas,Commercial_services,Solarenergy,2007-08,0
tas,Commercial_services,Electricity,2007-08,6.8
tas,Electricity_gas_water_serv,Electricity,2007-08,2.5
tas,Electricity_gas_water_serv,Naturalgas,2007-08,12.5
tas,Electricity_gas_water_serv,Diesel,2007-08,0.2
tas,Residential,Electricity,2007-08,8.1
tas,Residential,Solarenergy,2007-08,0.1
tas,Residential,Naturalgas,2007-08,0.1
tas,Residential,Diesel,2007-08,0
tas,Residential,LPG,2007-08,0.5
tas,Manufacturing,Electricity,2007-08,23.8
tas,Manufacturing,Naturalgas,2007-08,1.1
tas,Manufacturing,Diesel,2007-08,0.4
tas,Manufacturing,LPG,2007-08,0.4
tas,Mining,Diesel,2007-08,1.9
tas,Agriculture,Electricity,2007-08,0.5
tas,Agriculture,Diesel,2007-08,3
tas,Agriculture,LPG,2007-08,0
tas,Construction,Diesel,2008-09,1.5
tas,Transport_postal,Liquid/gasBiofuels,2008-09,0
tas,Transport_postal,Fueloil,2008-09,0.3
tas,Transport_postal,Diesel,2008-09,9.9
tas,Transport_postal,LPG,2008-09,0.4
tas,Commercial_services,Diesel,2008-09,0.9
tas,Commercial_services,LPG,2008-09,0.1
tas,Commercial_services,Solarenergy,2008-09,0
tas,Commercial_services,Electricity,2008-09,6.8
tas,Electricity_gas_water_serv,Electricity,2008-09,2.5
tas,Electricity_gas_water_serv,Naturalgas,2008-09,7.3
tas,Electricity_gas_water_serv,Diesel,2008-09,0.2
tas,Residential,Electricity,2008-09,8.3
tas,Residential,Solarenergy,2008-09,0.1
tas,Residential,Naturalgas,2008-09,0.1
tas,Residential,Diesel,2008-09,0
tas,Residential,LPG,2008-09,0.5
tas,Manufacturing,Electricity,2008-09,22.5
tas,Manufacturing,Naturalgas,2008-09,3.7
tas,Manufacturing,Diesel,2008-09,0.2
tas,Manufacturing,LPG,2008-09,0.4
tas,Mining,Diesel,2008-09,1.4
tas,Agriculture,Electricity,2008-09,0.6
tas,Agriculture,Diesel,2008-09,3
tas,Agriculture,LPG,2008-09,0
tas,Construction,Diesel,2009-10,1.5
tas,Transport_postal,Liquid/gasBiofuels,2009-10,0
tas,Transport_postal,Fueloil,2009-10,0.2
tas,Transport_postal,Diesel,2009-10,10.3
tas,Transport_postal,LPG,2009-10,0.3
tas,Commercial_services,Naturalgas,2009-10,0
tas,Commercial_services,Diesel,2009-10,0.9
tas,Commercial_services,LPG,2009-10,0.1
tas,Commercial_services,Solarenergy,2009-10,0
tas,Commercial_services,Electricity,2009-10,6.9
tas,Electricity_gas_water_serv,Electricity,2009-10,2.7
tas,Electricity_gas_water_serv,Naturalgas,2009-10,9.8
tas,Electricity_gas_water_serv,Diesel,2009-10,0.2
tas,Residential,Electricity,2009-10,8.6
tas,Residential,Solarenergy,2009-10,0.2
tas,Residential,Naturalgas,2009-10,0.1
tas,Residential,Diesel,2009-10,0
tas,Residential,LPG,2009-10,0.5
tas,Manufacturing,Electricity,2009-10,22.8
tas,Manufacturing,Naturalgas,2009-10,3.6
tas,Manufacturing,Diesel,2009-10,0.3
tas,Mining,Diesel,2009-10,1.4
tas,Agriculture,Electricity,2009-10,0.6
tas,Agriculture,Diesel,2009-10,3
tas,Agriculture,LPG,2009-10,0
tas,Manufacturing,LPG,2009-10,0.4
tas,Construction,Diesel,2010-11,1.5
tas,Transport_postal,Liquid/gasBiofuels,2010-11,0
tas,Transport_postal,Fueloil,2010-11,0.1
tas,Transport_postal,Diesel,2010-11,10.7
tas,Transport_postal,LPG,2010-11,0.3
tas,Commercial_services,Naturalgas,2010-11,0.1
tas,Commercial_services,Diesel,2010-11,0.9
tas,Commercial_services,LPG,2010-11,0.1
tas,Commercial_services,Solarenergy,2010-11,0
tas,Commercial_services,Electricity,2010-11,7.2
tas,Electricity_gas_water_serv,Diesel,2010-11,0.2
tas,Electricity_gas_water_serv,Electricity,2010-11,4
tas,Electricity_gas_water_serv,Naturalgas,2010-11,12.4
tas,Residential,Electricity,2010-11,8.5
tas,Residential,Solarenergy,2010-11,0.2
tas,Residential,Naturalgas,2010-11,0.1
tas,Residential,Diesel,2010-11,0
tas,Residential,LPG,2010-11,0.5
tas,Manufacturing,Electricity,2010-11,23.5
tas,Manufacturing,Naturalgas,2010-11,5
tas,Manufacturing,Diesel,2010-11,0.2
tas,Manufacturing,LPG,2010-11,0.4
tas,Mining,Diesel,2010-11,1.4
tas,Agriculture,Electricity,2010-11,0.3
tas,Agriculture,Diesel,2010-11,2.6
tas,Agriculture,LPG,2010-11,0
tas,Construction,Diesel,2011-12,1.5
tas,Transport_postal,Liquid/gasBiofuels,2011-12,0
tas,Transport_postal,Fueloil,2011-12,0.1
tas,Transport_postal,Diesel,2011-12,10.7
tas,Transport_postal,LPG,2011-12,0.3
tas,Commercial_services,Naturalgas,2011-12,0.1
tas,Commercial_services,Diesel,2011-12,0.9
tas,Commercial_services,Solarenergy,2011-12,0
tas,Commercial_services,LPG,2011-12,0.1
tas,Commercial_services,Electricity,2011-12,6.9
tas,Electricity_gas_water_serv,Electricity,2011-12,2.7
tas,Electricity_gas_water_serv,Naturalgas,2011-12,12.7
tas,Electricity_gas_water_serv,Diesel,2011-12,0.2
tas,Residential,Electricity,2011-12,8.4
tas,Residential,Solarenergy,2011-12,0.2
tas,Residential,Naturalgas,2011-12,0.1
tas,Residential,Diesel,2011-12,0
tas,Residential,LPG,2011-12,0.5
tas,Manufacturing,Electricity,2011-12,21.9
tas,Manufacturing,Naturalgas,2011-12,3.3
tas,Manufacturing,Diesel,2011-12,0.2
tas,Manufacturing,LPG,2011-12,0.4
tas,Mining,Diesel,2011-12,1.6
tas,Agriculture,Electricity,2011-12,0.3
tas,Agriculture,Diesel,2011-12,2.6
tas,Agriculture,LPG,2011-12,0
tas,Construction,Diesel,2012-13,1.4
tas,Transport_postal,Liquid/gasBiofuels,2012-13,0
tas,Transport_postal,Fueloil,2012-13,0.1
tas,Transport_postal,Diesel,2012-13,10.9
tas,Transport_postal,LPG,2012-13,0.3
tas,Commercial_services,Naturalgas,2012-13,0.1
tas,Commercial_services,Diesel,2012-13,0.9
tas,Commercial_services,LPG,2012-13,0.2
tas,Commercial_services,Solarenergy,2012-13,0
tas,Commercial_services,Electricity,2012-13,7.1
tas,Electricity_gas_water_serv,Electricity,2012-13,2.6
tas,Electricity_gas_water_serv,Naturalgas,2012-13,14
tas,Electricity_gas_water_serv,Diesel,2012-13,0.1
tas,Residential,Electricity,2012-13,8.4
tas,Residential,Solarenergy,2012-13,0.2
tas,Residential,Naturalgas,2012-13,0.1
tas,Residential,Diesel,2012-13,0
tas,Residential,LPG,2012-13,0.5
tas,Manufacturing,Electricity,2012-13,22.5
tas,Manufacturing,Naturalgas,2012-13,3.5
tas,Manufacturing,Diesel,2012-13,0.2
tas,Mining,Diesel,2012-13,1.6
tas,Agriculture,Electricity,2012-13,0.4
tas,Agriculture,Naturalgas,2012-13,0
tas,Agriculture,Diesel,2012-13,2.9
tas,Agriculture,LPG,2012-13,0
tas,Manufacturing,LPG,2012-13,0.3
tas,Construction,Diesel,2013-14,1.4
tas,Transport_postal,Liquid/gasBiofuels,2013-14,0
tas,Transport_postal,Fueloil,2013-14,0.1
tas,Transport_postal,Diesel,2013-14,11.2
tas,Transport_postal,LPG,2013-14,0.3
tas,Commercial_services,Diesel,2013-14,0.9
tas,Commercial_services,LPG,2013-14,0.1
tas,Commercial_services,Naturalgas,2013-14,0.1
tas,Commercial_services,Solarenergy,2013-14,0
tas,Commercial_services,Electricity,2013-14,6.9
tas,Electricity_gas_water_serv,Electricity,2013-14,2.8
tas,Electricity_gas_water_serv,Naturalgas,2013-14,7.9
tas,Electricity_gas_water_serv,Diesel,2013-14,0.1
tas,Residential,Electricity,2013-14,8.3
tas,Residential,Solarenergy,2013-14,0.2
tas,Residential,Naturalgas,2013-14,0.1
tas,Residential,Diesel,2013-14,0
tas,Residential,LPG,2013-14,0.5
tas,Manufacturing,Electricity,2013-14,22.4
tas,Manufacturing,Naturalgas,2013-14,3.8
tas,Manufacturing,Diesel,2013-14,0.1
tas,Manufacturing,LPG,2013-14,0.3
tas,Mining,Diesel,2013-14,1.6
tas,Agriculture,Electricity,2013-14,0.4
tas,Agriculture,Naturalgas,2013-14,0
tas,Agriculture,Diesel,2013-14,3.1
tas,Agriculture,LPG,2013-14,0
tas,Construction,Diesel,2014-15,1.5
tas,Transport_postal,Fueloil,2014-15,0.1
tas,Transport_postal,Diesel,2014-15,11.7
tas,Transport_postal,LPG,2014-15,0.2
tas,Commercial_services,Naturalgas,2014-15,0.1
tas,Commercial_services,Diesel,2014-15,0.9
tas,Commercial_services,Solarenergy,2014-15,0
tas,Commercial_services,LPG,2014-15,0.1
tas,Commercial_services,Electricity,2014-15,7.1
tas,Electricity_gas_water_serv,Electricity,2014-15,2.6
tas,Electricity_gas_water_serv,Naturalgas,2014-15,1.5
tas,Electricity_gas_water_serv,Diesel,2014-15,0.1
tas,Residential,Electricity,2014-15,8.2
tas,Residential,Solarenergy,2014-15,0.3
tas,Residential,Naturalgas,2014-15,0.1
tas,Residential,Diesel,2014-15,0
tas,Residential,LPG,2014-15,0.5
tas,Manufacturing,Electricity,2014-15,22.4
tas,Manufacturing,Naturalgas,2014-15,4.3
tas,Manufacturing,Diesel,2014-15,0.2
tas,Manufacturing,LPG,2014-15,0.3
tas,Mining,Diesel,2014-15,1.4
tas,Agriculture,Electricity,2014-15,0.5
tas,Agriculture,Naturalgas,2014-15,0
tas,Agriculture,Diesel,2014-15,3.7
tas,Agriculture,LPG,2014-15,0
tas,Construction,Diesel,2015-16,1.4
tas,Transport_postal,Liquid/gasBiofuels,2015-16,0
tas,Transport_postal,Fueloil,2015-16,0
tas,Transport_postal,Diesel,2015-16,12.1
tas,Transport_postal,LPG,2015-16,0.2
tas,Commercial_services,Naturalgas,2015-16,0.1
tas,Commercial_services,Diesel,2015-16,0.9
tas,Commercial_services,Solarenergy,2015-16,0
tas,Commercial_services,LPG,2015-16,0.1
tas,Commercial_services,Electricity,2015-16,7.3
tas,Electricity_gas_water_serv,Electricity,2015-16,2.8
tas,Electricity_gas_water_serv,Naturalgas,2015-16,8
tas,Electricity_gas_water_serv,Diesel,2015-16,0.8
tas,Residential,Electricity,2015-16,8.4
tas,Residential,Solarenergy,2015-16,0.3
tas,Residential,Naturalgas,2015-16,0.1
tas,Residential,LPG,2015-16,0.8
tas,Manufacturing,Electricity,2015-16,22.3
tas,Manufacturing,Naturalgas,2015-16,4.2
tas,Manufacturing,Diesel,2015-16,0.2
tas,Mining,Diesel,2015-16,1.1
tas,Agriculture,Electricity,2015-16,0.4
tas,Agriculture,Naturalgas,2015-16,0
tas,Agriculture,Diesel,2015-16,3.7
tas,Agriculture,LPG,2015-16,0
tas,Manufacturing,LPG,2015-16,0.3
tas,Construction,Diesel,2016-17,1.4
tas,Transport_postal,Liquid/gasBiofuels,2016-17,0
tas,Transport_postal,Fueloil,2016-17,0
tas,Transport_postal,Diesel,2016-17,12.5
tas,Transport_postal,LPG,2016-17,0.2
tas,Commercial_services,Diesel,2016-17,1
tas,Commercial_services,LPG,2016-17,0.1
tas,Commercial_services,Naturalgas,2016-17,0.1
tas,Commercial_services,Solarenergy,2016-17,0
tas,Commercial_services,Electricity,2016-17,7.3
tas,Electricity_gas_water_serv,Electricity,2016-17,3
tas,Electricity_gas_water_serv,Naturalgas,2016-17,8.2
tas,Electricity_gas_water_serv,Diesel,2016-17,0.1
tas,Residential,Electricity,2016-17,8.2
tas,Residential,Solarenergy,2016-17,0.3
tas,Residential,Naturalgas,2016-17,0.1
tas,Residential,LPG,2016-17,0.9
tas,Manufacturing,Electricity,2016-17,22.7
tas,Manufacturing,Naturalgas,2016-17,4.3
tas,Manufacturing,Diesel,2016-17,0.3
tas,Manufacturing,LPG,2016-17,0.3
tas,Mining,Diesel,2016-17,1.3
tas,Agriculture,Electricity,2016-17,0.2
tas,Agriculture,Naturalgas,2016-17,0
tas,Agriculture,Diesel,2016-17,3.6
tas,Agriculture,LPG,2016-17,0
tas,Construction,Diesel,2017-18,1.5
tas,Transport_postal,Liquid/gasBiofuels,2017-18,0
tas,Transport_postal,Fueloil,2017-18,0
tas,Transport_postal,Diesel,2017-18,13.9
tas,Transport_postal,LPG,2017-18,0.1
tas,Commercial_services,Naturalgas,2017-18,0.1
tas,Commercial_services,Diesel,2017-18,1
tas,Commercial_services,LPG,2017-18,0.2
tas,Commercial_services,Solarenergy,2017-18,0.1
tas,Commercial_services,Electricity,2017-18,7.3
tas,Electricity_gas_water_serv,Electricity,2017-18,3.4
tas,Electricity_gas_water_serv,Naturalgas,2017-18,8.6
tas,Electricity_gas_water_serv,Diesel,2017-18,0.2
tas,Residential,Electricity,2017-18,8.3
tas,Residential,Solarenergy,2017-18,0.3
tas,Residential,Naturalgas,2017-18,0.1
tas,Residential,LPG,2017-18,0.9
tas,Manufacturing,Electricity,2017-18,23.5
tas,Manufacturing,Naturalgas,2017-18,4.5
tas,Manufacturing,Diesel,2017-18,0.4
tas,Manufacturing,LPG,2017-18,0.4
tas,Mining,Diesel,2017-18,1.6
tas,Agriculture,Electricity,2017-18,0.3
tas,Agriculture,Naturalgas,2017-18,0
tas,Agriculture,Diesel,2017-18,3.6
tas,Agriculture,LPG,2017-18,0
tas,Construction,Diesel,2018-19,1.5
tas,Transport_postal,Liquid/gasBiofuels,2018-19,0
tas,Transport_postal,Fueloil,2018-19,0.3
tas,Transport_postal,Diesel,2018-19,15.7
tas,Transport_postal,LPG,2018-19,0.1
tas,Commercial_services,Diesel,2018-19,0.9
tas,Commercial_services,LPG,2018-19,0.1
tas,Commercial_services,Naturalgas,2018-19,0.1
tas,Commercial_services,Solarenergy,2018-19,0.1
tas,Commercial_services,Electricity,2018-19,7.5
tas,Electricity_gas_water_serv,Electricity,2018-19,2.9
tas,Electricity_gas_water_serv,Naturalgas,2018-19,5.9
tas,Electricity_gas_water_serv,Diesel,2018-19,0.2
tas,Residential,Electricity,2018-19,8
tas,Residential,Solarenergy,2018-19,0.3
tas,Residential,Naturalgas,2018-19,0.1
tas,Residential,LPG,2018-19,0.9
tas,Manufacturing,Electricity,2018-19,22.7
tas,Manufacturing,Naturalgas,2018-19,3.9
tas,Manufacturing,Diesel,2018-19,0.3
tas,Manufacturing,LPG,2018-19,0.3
tas,Mining,Diesel,2018-19,1.7
tas,Agriculture,Electricity,2018-19,0.4
tas,Agriculture,Naturalgas,2018-19,0
tas,Agriculture,Diesel,2018-19,3.8
tas,Agriculture,LPG,2018-19,0
vic,Construction,Naturalgas,2000-01,1.7
vic,Construction,Diesel,2000-01,5.3
vic,Construction,Electricity,2000-01,0.1
vic,Transport_postal,Electricity,2000-01,1.4
vic,Transport_postal,Naturalgas,2000-01,0.6
vic,Transport_postal,Fueloil,2000-01,12.1
vic,Transport_postal,Diesel,2000-01,63.2
vic,Transport_postal,LPG,2000-01,27.8
vic,Commercial_services,Naturalgas,2000-01,26.6
vic,Commercial_services,Diesel,2000-01,1.4
vic,Commercial_services,LPG,2000-01,0.3
vic,Commercial_services,Electricity,2000-01,35.3
vic,Electricity_gas_water_serv,LPG,2000-01,0.1
vic,Electricity_gas_water_serv,Electricity,2000-01,32
vic,Electricity_gas_water_serv,Fueloil,2000-01,0.3
vic,Electricity_gas_water_serv,Diesel,2000-01,0.1
vic,Residential,Electricity,2000-01,37.8
vic,Residential,Solarenergy,2000-01,0.1
vic,Residential,Naturalgas,2000-01,82.4
vic,Residential,Diesel,2000-01,0.2
vic,Residential,LPG,2000-01,3.2
vic,Manufacturing,Liquid/gasBiofuels,2000-01,0.1
vic,Manufacturing,Electricity,2000-01,71.9
vic,Manufacturing,Naturalgas,2000-01,87.8
vic,Manufacturing,Fueloil,2000-01,0.2
vic,Manufacturing,Diesel,2000-01,1
vic,Manufacturing,LPG,2000-01,4.3
vic,Mining,Electricity,2000-01,2.8
vic,Mining,Naturalgas,2000-01,21.4
vic,Mining,Diesel,2000-01,1
vic,Agriculture,Electricity,2000-01,2.1
vic,Agriculture,Diesel,2000-01,13.7
vic,Agriculture,LPG,2000-01,0.2
vic,Mining,Browncoal,2000-01,8.1
vic,Construction,Electricity,2001-02,0.1
vic,Construction,Naturalgas,2001-02,1.8
vic,Construction,Diesel,2001-02,5.1
vic,Transport_postal,Electricity,2001-02,1.4
vic,Transport_postal,Naturalgas,2001-02,0.6
vic,Transport_postal,Fueloil,2001-02,13
vic,Transport_postal,Diesel,2001-02,67.1
vic,Commercial_services,Naturalgas,2001-02,26.8
vic,Commercial_services,Diesel,2001-02,1.4
vic,Commercial_services,LPG,2001-02,0.1
vic,Commercial_services,Electricity,2001-02,36.7
vic,Transport_postal,LPG,2001-02,27.2
vic,Electricity_gas_water_serv,LPG,2001-02,0.2
vic,Electricity_gas_water_serv,Electricity,2001-02,32.5
vic,Electricity_gas_water_serv,Fueloil,2001-02,0.3
vic,Electricity_gas_water_serv,Diesel,2001-02,0.1
vic,Residential,Electricity,2001-02,36.8
vic,Residential,Solarenergy,2001-02,0.1
vic,Residential,Naturalgas,2001-02,84.6
vic,Residential,Diesel,2001-02,0.2
vic,Residential,LPG,2001-02,3.2
vic,Manufacturing,Liquid/gasBiofuels,2001-02,0.1
vic,Manufacturing,Electricity,2001-02,74.5
vic,Manufacturing,Naturalgas,2001-02,86.8
vic,Manufacturing,Fueloil,2001-02,0.2
vic,Manufacturing,Diesel,2001-02,1
vic,Manufacturing,LPG,2001-02,4.4
vic,Mining,Electricity,2001-02,2.8
vic,Mining,Naturalgas,2001-02,20.7
vic,Mining,Diesel,2001-02,1
vic,Agriculture,Electricity,2001-02,1.9
vic,Agriculture,Diesel,2001-02,14.1
vic,Agriculture,LPG,2001-02,0.2
vic,Mining,Browncoal,2001-02,11.8
vic,Construction,Electricity,2002-03,0.1
vic,Construction,Naturalgas,2002-03,1.9
vic,Construction,Diesel,2002-03,5
vic,Transport_postal,Electricity,2002-03,2.7
vic,Transport_postal,Naturalgas,2002-03,0.2
vic,Transport_postal,Fueloil,2002-03,13.2
vic,Transport_postal,Diesel,2002-03,70.1
vic,Transport_postal,LPG,2002-03,32.4
vic,Commercial_services,Naturalgas,2002-03,26.6
vic,Commercial_services,Fueloil,2002-03,0
vic,Commercial_services,Diesel,2002-03,1.5
vic,Commercial_services,LPG,2002-03,0.1
vic,Commercial_services,Solarenergy,2002-03,0
vic,Commercial_services,Electricity,2002-03,44.4
vic,Electricity_gas_water_serv,LPG,2002-03,0.1
vic,Electricity_gas_water_serv,Liquid/gasBiofuels,2002-03,2.2
vic,Electricity_gas_water_serv,Electricity,2002-03,33.6
vic,Electricity_gas_water_serv,Naturalgas,2002-03,29.9
vic,Electricity_gas_water_serv,Fueloil,2002-03,0.1
vic,Electricity_gas_water_serv,Diesel,2002-03,0.2
vic,Residential,Electricity,2002-03,40.7
vic,Residential,Solarenergy,2002-03,0.1
vic,Residential,Naturalgas,2002-03,85
vic,Residential,Diesel,2002-03,0.3
vic,Residential,LPG,2002-03,3.3
vic,Manufacturing,Liquid/gasBiofuels,2002-03,0.2
vic,Manufacturing,Electricity,2002-03,52.6
vic,Manufacturing,Naturalgas,2002-03,85.4
vic,Manufacturing,Fueloil,2002-03,0.2
vic,Manufacturing,Diesel,2002-03,1.4
vic,Manufacturing,LPG,2002-03,4.5
vic,Mining,Electricity,2002-03,1.3
vic,Mining,Naturalgas,2002-03,18.4
vic,Mining,Diesel,2002-03,0.3
vic,Agriculture,Electricity,2002-03,2.3
vic,Agriculture,Naturalgas,2002-03,0
vic,Agriculture,Diesel,2002-03,15.5
vic,Agriculture,LPG,2002-03,0.2
vic,Construction,Naturalgas,2003-04,1.9
vic,Construction,Diesel,2003-04,4.9
vic,Construction,Electricity,2003-04,0.1
vic,Transport_postal,Electricity,2003-04,2.8
vic,Transport_postal,Naturalgas,2003-04,0.2
vic,Transport_postal,Fueloil,2003-04,15.8
vic,Transport_postal,Diesel,2003-04,73
vic,Transport_postal,LPG,2003-04,32
vic,Commercial_services,Naturalgas,2003-04,26.6
vic,Commercial_services,Fueloil,2003-04,0
vic,Commercial_services,Diesel,2003-04,1.5
vic,Commercial_services,LPG,2003-04,0.1
vic,Commercial_services,Solarenergy,2003-04,0
vic,Commercial_services,Electricity,2003-04,45.4
vic,Electricity_gas_water_serv,LPG,2003-04,0.2
vic,Electricity_gas_water_serv,Liquid/gasBiofuels,2003-04,2.2
vic,Electricity_gas_water_serv,Electricity,2003-04,33.8
vic,Electricity_gas_water_serv,Naturalgas,2003-04,36.2
vic,Electricity_gas_water_serv,Fueloil,2003-04,0
vic,Electricity_gas_water_serv,Diesel,2003-04,0.1
vic,Residential,Electricity,2003-04,41.4
vic,Residential,Solarenergy,2003-04,0.1
vic,Residential,Naturalgas,2003-04,85.4
vic,Residential,Diesel,2003-04,0.2
vic,Residential,LPG,2003-04,3.3
vic,Manufacturing,Liquid/gasBiofuels,2003-04,0.2
vic,Manufacturing,Electricity,2003-04,52.9
vic,Manufacturing,Naturalgas,2003-04,87.5
vic,Manufacturing,Fueloil,2003-04,0.2
vic,Manufacturing,Diesel,2003-04,1.4
vic,Manufacturing,LPG,2003-04,4.6
vic,Mining,Electricity,2003-04,1.3
vic,Mining,Naturalgas,2003-04,21.5
vic,Mining,Diesel,2003-04,0.3
vic,Agriculture,Electricity,2003-04,2.3
vic,Agriculture,Naturalgas,2003-04,0
vic,Agriculture,Diesel,2003-04,16
vic,Agriculture,LPG,2003-04,0.2
vic,Construction,Electricity,2004-05,0.1
vic,Construction,Naturalgas,2004-05,2
vic,Construction,Diesel,2004-05,4.8
vic,Transport_postal,Electricity,2004-05,2.7
vic,Transport_postal,Naturalgas,2004-05,0.3
vic,Transport_postal,Fueloil,2004-05,11.3
vic,Transport_postal,Diesel,2004-05,77.1
vic,Transport_postal,LPG,2004-05,28.9
vic,Commercial_services,Naturalgas,2004-05,26.6
vic,Commercial_services,Fueloil,2004-05,0
vic,Commercial_services,Diesel,2004-05,1.5
vic,Commercial_services,Solarenergy,2004-05,0
vic,Commercial_services,LPG,2004-05,0.1
vic,Commercial_services,Electricity,2004-05,45.5
vic,Electricity_gas_water_serv,LPG,2004-05,0.5
vic,Electricity_gas_water_serv,Liquid/gasBiofuels,2004-05,1.9
vic,Electricity_gas_water_serv,Electricity,2004-05,34.5
vic,Electricity_gas_water_serv,Naturalgas,2004-05,38.6
vic,Electricity_gas_water_serv,Fueloil,2004-05,0.1
vic,Electricity_gas_water_serv,Diesel,2004-05,0.5
vic,Residential,Electricity,2004-05,40.2
vic,Residential,Solarenergy,2004-05,0.1
vic,Residential,Naturalgas,2004-05,86.1
vic,Residential,Diesel,2004-05,0.2
vic,Residential,LPG,2004-05,3.4
vic,Manufacturing,Liquid/gasBiofuels,2004-05,0.1
vic,Manufacturing,Electricity,2004-05,55.8
vic,Manufacturing,Naturalgas,2004-05,87.3
vic,Manufacturing,Fueloil,2004-05,0.2
vic,Manufacturing,Diesel,2004-05,1.4
vic,Manufacturing,LPG,2004-05,4.7
vic,Mining,Electricity,2004-05,1.5
vic,Mining,Naturalgas,2004-05,18.2
vic,Mining,Diesel,2004-05,0.6
vic,Agriculture,Electricity,2004-05,2
vic,Agriculture,Naturalgas,2004-05,0
vic,Agriculture,Diesel,2004-05,17
vic,Agriculture,LPG,2004-05,0.2
vic,Construction,Electricity,2005-06,0.1
vic,Construction,Naturalgas,2005-06,2
vic,Construction,Diesel,2005-06,3.5
vic,Transport_postal,Electricity,2005-06,2.8
vic,Transport_postal,Naturalgas,2005-06,0.4
vic,Transport_postal,Fueloil,2005-06,11
vic,Transport_postal,Diesel,2005-06,81
vic,Transport_postal,LPG,2005-06,31.1
vic,Commercial_services,Naturalgas,2005-06,25.1
vic,Commercial_services,Fueloil,2005-06,0
vic,Commercial_services,Diesel,2005-06,1.9
vic,Commercial_services,Solarenergy,2005-06,0
vic,Commercial_services,LPG,2005-06,0.1
vic,Commercial_services,Electricity,2005-06,46.7
vic,Electricity_gas_water_serv,LPG,2005-06,0.5
vic,Electricity_gas_water_serv,Liquid/gasBiofuels,2005-06,1.8
vic,Electricity_gas_water_serv,Electricity,2005-06,35.6
vic,Electricity_gas_water_serv,Naturalgas,2005-06,38.2
vic,Electricity_gas_water_serv,Fueloil,2005-06,0
vic,Electricity_gas_water_serv,Diesel,2005-06,1.1
vic,Residential,Electricity,2005-06,41.5
vic,Residential,Solarenergy,2005-06,0.1
